platform_number,cycle_number,time,latitude,longitude,pres,temp,temp_qc,temp_adjusted,temp_adjusted_qc,psal,psal_qc,psal_adjusted,psal_adjusted_qc,data_mode,position_qc
,,UTC,degrees_north,degrees_east,decibar,degree_Celsius,,degree_Celsius,,PSU,,PSU,,,
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,603.3,13.358,1,13.358,1,36.145,1,36.145,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,605.7,13.582,1,13.582,1,36.19,1,36.19,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,607.6,13.593,1,13.593,1,36.212,1,36.212,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,609.4,13.596,1,13.596,1,36.218,1,36.218,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,611.8,13.644,1,13.644,1,36.223,1,36.223,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,613.5,13.703,1,13.703,1,36.255,1,36.255,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,615.4,13.737,1,13.737,1,36.267,1,36.267,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,617.7,13.759,1,13.759,1,36.272,1,36.272,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,619.5,13.751,1,13.751,1,36.269,1,36.269,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,621.2,13.735,1,13.735,1,36.266,1,36.266,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,623.6,13.713,1,13.713,1,36.263,1,36.263,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,625.4,13.683,1,13.683,1,36.253,1,36.253,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,627.1,13.668,1,13.668,1,36.252,1,36.252,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,629.4,13.609,1,13.609,1,36.24,1,36.24,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,631.7,13.615,1,13.615,1,36.242,1,36.242,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,633.4,13.625,1,13.625,1,36.245,1,36.245,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,635.1,13.635,1,13.635,1,36.249,1,36.249,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,637.3,13.678,1,13.678,1,36.265,1,36.265,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,639.6,13.734,1,13.734,1,36.28,1,36.28,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,641.8,13.734,1,13.734,1,36.286,1,36.286,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,643.4,13.731,1,13.731,1,36.286,1,36.286,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,645.1,13.721,1,13.721,1,36.283,1,36.283,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,647.2,13.696,1,13.696,1,36.279,1,36.279,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,649.4,13.678,1,13.678,1,36.275,1,36.275,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,651.5,13.679,1,13.679,1,36.278,1,36.278,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,653.6,13.649,1,13.649,1,36.276,1,36.276,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,655.7,13.609,1,13.609,1,36.269,1,36.269,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,657.8,13.579,1,13.579,1,36.262,1,36.262,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,659.8,13.575,1,13.575,1,36.26,1,36.26,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,661.8,13.564,1,13.564,1,36.26,1,36.26,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,663.8,13.581,1,13.581,1,36.27,1,36.27,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,665.7,13.581,1,13.581,1,36.277,1,36.277,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,667.7,13.539,1,13.539,1,36.268,1,36.268,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,669.6,13.471,1,13.471,1,36.257,1,36.257,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,671.4,13.407,1,13.407,1,36.243,1,36.243,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,673.2,13.283,1,13.283,1,36.212,1,36.212,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,675.1,13.147,1,13.147,1,36.188,1,36.188,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,677.4,13.104,1,13.104,1,36.174,1,36.174,1,D,1
