platform_number,cycle_number,time,latitude,longitude,pres,temp,temp_qc,temp_adjusted,temp_adjusted_qc,psal,psal_qc,psal_adjusted,psal_adjusted_qc,data_mode,position_qc
,,UTC,degrees_north,degrees_east,decibar,degree_Celsius,,degree_Celsius,,PSU,,PSU,,,
1902289,58,2026-03-03T02:07:41Z,5.7927,68.6806,4.1,29.135,1,29.135,1,34.363,1,34.363,1,A,1
1902289,58,2026-03-03T02:07:41Z,5.7927,68.6806,6.0,29.142,1,29.142,1,34.363,1,34.363,1,A,1
1902289,58,2026-03-03T02:07:41Z,5.7927,68.6806,8.0,29.143,1,29.143,1,34.364,1,34.364,1,A,1
1902289,58,2026-03-03T02:07:41Z,5.7927,68.6806,10.0,29.145,1,29.145,1,34.364,1,34.364,1,A,1
1902289,58,2026-03-03T02:07:41Z,5.7927,68.6806,12.0,29.143,1,29.143,1,34.363,1,34.363,1,A,1
1902289,58,2026-03-03T02:07:41Z,5.7927,68.6806,14.0,29.143,1,29.143,1,34.363,1,34.363,1,A,1
1902289,58,2026-03-03T02:07:41Z,5.7927,68.6806,16.0,29.145,1,29.145,1,34.364,1,34.364,1,A,1
1902289,58,2026-03-03T02:07:41Z,5.7927,68.6806,18.0,29.143,1,29.143,1,34.363,1,34.363,1,A,1
1902289,58,2026-03-03T02:07:41Z,5.7927,68.6806,20.0,29.142,1,29.142,1,34.364,1,34.364,1,A,1
1902289,58,2026-03-03T02:07:41Z,5.7927,68.6806,22.0,29.145,1,29.145,1,34.367,1,34.367,1,A,1
1902289,58,2026-03-03T02:07:41Z,5.7927,68.6806,24.1,29.142,1,29.142,1,34.366,1,34.366,1,A,1
1902289,58,2026-03-03T02:07:41Z,5.7927,68.6806,26.0,29.141,1,29.141,1,34.364,1,34.364,1,A,1
1902289,58,2026-03-03T02:07:41Z,5.7927,68.6806,28.0,29.16,1,29.16,1,34.383,1,34.383,1,A,1
1902289,58,2026-03-03T02:07:41Z,5.7927,68.6806,30.0,29.227,1,29.227,1,34.474,1,34.474,1,A,1
