platform_number,cycle_number,time,latitude,longitude,pres,temp,temp_qc,temp_adjusted,temp_adjusted_qc,psal,psal_qc,psal_adjusted,psal_adjusted_qc,data_mode,position_qc
,,UTC,degrees_north,degrees_east,decibar,degree_Celsius,,degree_Celsius,,PSU,,PSU,,,
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,86.0,27.68,1,27.68,1,35.438,1,35.4406,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,88.0,27.563,1,27.563,1,35.458,1,35.45901,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,90.0,27.524,1,27.524,1,35.463,1,35.4645,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,92.0,27.466,1,27.466,1,35.47,1,35.47623,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,94.0,27.243,1,27.243,1,35.502,1,35.5124,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,96.0,26.883,1,26.883,1,35.554,1,35.56659,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,98.0,26.457,1,26.457,1,35.634,1,35.63806,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,100.0,26.315,1,26.315,1,35.663,1,35.67065,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,102.0,26.029,1,26.029,1,35.678,1,35.6804,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,104.0,25.939,1,25.939,1,35.691,1,35.69519,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,106.1,25.78,1,25.78,1,35.701,1,35.70527,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,108.0,25.613,1,25.613,1,35.697,1,35.70227,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,110.0,25.377,1,25.377,1,35.689,1,35.69096,1,D,1
